ID,TYPE,Na23,Fe57,Zn66,Rb85,Mn55,K39,Se82,P31,Cu65,Mg25,Sr88,As75,Cd114,Ca43,Co59,Mo98,S34,Li7
9810,Graine,27.862307,19.300924,19.483837,35.73883,34.655083,6073.869,8.745702,5347.2817,2.6419048,1432.2739,7.7197323,1.7416337,0.060061313,4794.08,0.26375806,0.85083354,3174.443,2.8200405
9811,Graine,52.293083,21.05605,19.593498,42.640907,23.394325,6667.7515,13.507089,5150.628,3.0444312,1409.6248,6.361985,1.9946454,0.084121056,4192.6284,0.29751834,0.80735564,3822.9636,2.4034767
9812,Graine,31.243729,20.428215,21.171907,43.145813,24.294834,6722.562,16.927887,5263.219,2.692569,1452.2789,5.320812,1.8192275,0.048759297,4484.5205,0.2735747,0.911586,3764.3032,1.3728812
9813,Graine,44.53201,19.687647,21.164148,47.664227,24.099886,7050.834,14.935945,5325.6772,2.8715367,1492.8639,6.1286674,1.5774305,0.1418999,4124.814,0.27619827,0.95281553,3487.869,1.2231432
9814,Graine,30.207026,18.926935,22.244839,40.41094,24.48372,6523.989,8.750543,5285.55,2.664464,1432.7654,5.0832534,1.473651,0.14707798,3911.3389,0.2848054,0.87265086,4096.282,1.7512192
9815,Graine,59.193718,20.242977,19.973593,41.1862,28.596243,5622.2866,5.5436893,4687.3354,2.810756,1325.8636,7.1654797,1.591198,0.00061457,5089.038,0.28244343,0.9242437,3273.0747,2.1309757
9816,Graine,36.40372,21.079012,21.158714,43.03731,25.688072,6163.8037,9.565931,5372.7246,2.4444463,1419.776,6.6463847,1.515799,0.07958795,4702.04,0.27426225,1.1293144,3623.7417,2.0620499
9817,Graine,27.333733,19.6745,26.524807,33.890488,26.649857,5577.1367,16.791712,5072.137,2.6149142,1375.3201,7.322048,1.3904941,0.2075979,4781.033,0.2713315,1.2567234,4333.8975,1.8604845
9819,Graine,22.990854,18.62038,22.119825,46.025066,24.991385,7870.1997,17.326595,5165.7095,3.0452845,1427.0856,4.60232,1.4335146,0.176569,3989.6404,0.2143394,1.0754025,3355.1575,2.5816987
9820,Graine,28.009022,20.677647,25.750166,34.49113,28.823866,6130.3604,13.485271,5120.269,2.4928937,1301.2172,7.16819,1.3864286,0.18658851,4514.2163,0.29288405,1.9470823,4016.1519,1.3224771
9821,Graine,55.9867,18.084639,19.055277,49.82642,22.298002,8704.843,12.596549,5514.988,2.8085759,1380.4491,5.0956345,1.8184196,0.16311589,4288.3687,0.28302154,1.6219467,3337.0784,1.8777511
9822,Graine,66.46597,18.175467,20.203264,63.35767,9.028367,7770.76,26.47987,4871.5894,2.9957573,1543.4982,6.7417827,1.7691913,0.06409381,3248.778,0.29954776,0.8336622,3319.6602,1.8836049
9823,Graine,71.33574,19.881893,21.715902,43.690937,21.308458,6690.172,42.74232,5321.9004,2.7382572,1339.3179,5.207062,1.6819409,0.16462547,4061.2234,0.3003263,1.0474813,3978.1267,3.3156037
9824,Graine,58.24736,19.098911,21.32026,45.639103,19.420868,7962.3076,9.941666,5143.7163,2.8082476,1477.2488,5.1847844,1.6934083,0.060019206,3756.0435,0.30523342,1.9397057,4090.9644,2.068994
9825,Graine,23.362915,19.741867,21.385984,51.178234,20.47977,6937.2827,6.51775,5089.262,3.0496972,1425.9834,4.6351337,1.6082139,0.13917616,4059.084,0.28362954,0.71681404,3847.6997,2.0442574
9826,Graine,48.905876,19.583658,24.01419,45.001404,23.7101,7422.0317,25.752113,5254.5317,2.7873354,1389.3826,5.5357723,1.5860331,0.10171128,3962.4536,0.28776002,1.1341645,3766.3381,1.6544566
9827,Graine,63.09445,19.455286,22.206076,43.787422,19.55088,6766.717,23.391684,5291.0195,3.507915,1370.6934,6.083546,1.452171,-0.002048992,4109.891,0.27857077,0.8716381,3442.7866,1.8684953
9828,Graine,42.68072,19.919933,20.735872,40.982727,23.045567,7045.3423,13.404861,5012.4185,2.7489529,1415.2932,5.221098,1.652671,0.22943592,4027.1055,0.2799882,2.4655528,4068.3108,1.9183934
9830,Graine,32.41916,19.418589,24.06525,45.793247,26.264587,7198.8975,20.93934,5116.461,2.6941485,1422.4413,5.41647,1.5337385,0.008647839,3919.9414,0.29699263,1.1588031,3674.1438,1.7525518
9831,Graine,40.773533,18.21131,22.306087,51.065235,24.161942,7864.01,31.915962,5125.681,2.7272537,1347.6112,3.960582,1.675014,0.08878461,4137.2837,0.26503608,0.9084187,4038.8093,2.0048227
9832,Graine,155.6227,18.472944,20.007168,44.61606,24.528894,7839.37,21.551508,5106.408,2.4234087,1362.3756,5.305952,1.7594298,0.034154326,4283.8145,0.2639222,1.14797,4038.3042,3.1005836
9833,Graine,48.086693,20.110449,20.381014,43.83426,18.13967,7786.193,4.0670576,5237.5073,2.8569043,1436.2217,4.2930894,1.7123916,0.006387917,3974.174,0.41283792,0.9724788,3414.5283,2.3021982
9834,Graine,34.65897,19.548512,19.895184,39.04979,24.543213,7184.2837,5.934494,5375.0166,2.611379,1563.883,5.581824,1.6682388,0.029959004,4406.0137,0.22450517,0.5928557,3601.5613,2.0660522
9835,Graine,131.20721,20.338966,21.089275,40.665108,23.022774,6442.1035,17.424377,5226.031,2.5751228,1356.8591,6.9580383,1.7847813,0.054635506,4998.157,0.2538324,1.4780964,4015.987,2.5173676
9836,Graine,91.55786,18.250542,21.41434,40.101513,22.251785,6856.7373,16.440508,4943.422,2.8219368,1420.1584,5.7197137,2.2116055,0.060139325,4128.658,0.32147393,1.547844,3150.527,2.7619605
9837,Graine,57.416687,19.257414,22.597775,53.380558,24.430233,8317.743,26.174402,5153.5996,2.8977485,1389.7479,5.2795687,1.4752659,0.051123984,3569.2058,0.2962359,1.0509131,3822.8645,1.8293542
9838,Graine,54.318783,20.124804,23.976944,40.389156,22.446745,6642.1655,14.807785,5047.254,2.7501142,1392.077,5.5967255,1.6464124,0.058005966,4237.542,0.2691315,1.2566668,4237.614,2.120465
9839,Graine,73.005356,20.261194,24.99582,42.559757,20.646152,6988.783,7.7812753,5150.574,2.762078,1297.4712,4.4748545,2.3542247,0.110179484,4331.686,0.3041919,1.0174919,3950.8188,2.2004302
9840,Graine,29.95243,18.691647,21.9407,43.18052,20.600567,8361.434,4.223305,5317.9404,2.5800934,1397.2985,4.718269,1.871315,0.079330415,3985.6636,0.27163318,1.4278258,3158.2783,3.2557044
9841,Graine,55.7131,19.560291,21.158834,40.92951,23.132336,7016.875,2.6964736,5203.0522,2.7643542,1447.8623,5.678076,1.8354751,0.067685015,4253.006,0.29892015,1.1371024,3874.3975,1.9130466
9843,Graine,59.39854,17.980206,21.225817,62.680595,21.668438,8541.787,12.087319,5135.2905,2.376564,1412.4735,4.662177,1.8021295,0.10756539,4663.2847,0.26115268,0.69870293,3665.0737,1.9908727
9844,Graine,35.523533,17.943392,21.03159,55.458736,17.937838,8663.248,17.837965,5125.5845,3.1085567,1371.5549,3.6112275,1.7748504,-0.00236312,3045.8213,0.27497417,0.94248503,3830.4165,2.807397
9845,Graine,90.87785,19.890007,23.468922,43.87181,22.6244,6660.994,10.159556,4946.3364,2.50111,1388.0946,5.780352,1.7415975,0.11191235,4120.9126,0.24814163,0.63017905,4308.7,2.55954
9846,Graine,81.27907,18.833181,20.124748,48.27486,15.899771,6982.0337,29.63063,4790.0156,3.1083121,1291.4547,4.7950892,2.3363736,0.0914363,3958.3755,0.30754635,1.2708077,3392.52,2.5278242
9847,Graine,65.82531,19.81956,18.725851,35.96564,24.422869,6006.4673,28.177425,5390.245,2.5969539,1369.9307,6.835844,1.5554618,0.1483417,5009.7764,0.3032959,1.0230308,3582.1213,3.6627553
9848,Graine,56.381527,20.109161,20.282269,47.8414,22.560057,7374.0117,18.899975,4982.7104,3.0559788,1426.1986,5.0972314,1.7250262,0.11739639,3760.2976,0.28649372,0.9693213,3983.3635,1.8837807
9849,Graine,41.00165,19.08589,20.840393,39.57448,28.946594,6382.566,8.37943,5138.014,2.7123168,1437.3208,6.3390155,1.6989139,0.13358878,4404.015,0.28615588,0.84086937,3804.3984,2.827207
9850,Graine,182.91284,18.636852,20.192678,53.571373,18.306557,7853.8496,7.8702474,4928.1562,3.5019403,1398.1166,5.5121484,1.6791703,0.10534157,4314.154,0.3050858,0.9659833,3011.5176,3.3882222
9851,Graine,124.1055,19.103247,16.776451,43.70775,22.781633,8502.257,7.3792553,4631.9717,2.4339335,1492.6307,5.816967,1.90865,0.094330765,4907.3784,0.2700253,1.3058213,2548.1038,1.6178087
9852,Graine,56.0338,20.028923,21.436459,45.752743,21.533918,7190.082,22.727427,5287.7656,2.776039,1473.9536,5.997957,1.6178098,0.061048515,4275.514,0.28311983,0.81452984,3965.5696,1.0535039
9853,Graine,60.88626,19.847147,19.710714,35.829994,26.033422,6290.136,16.50205,5499.148,2.6582282,1279.7295,7.729613,1.6256545,0.0956528,4980.5522,0.27382684,1.3393263,3404.8318,2.551592
9854,Graine,22.520126,20.075544,20.067211,45.126915,19.552128,6686.0073,26.92475,5101.1636,2.7348878,1225.2325,6.061609,1.6062531,0.055871498,4308.841,0.32319367,1.0568305,3704.689,2.34231
9855,Graine,29.74742,18.712162,24.845001,53.841324,5.5057497,8073.268,11.972584,4461.6875,3.5985372,1481.2666,4.401916,1.7776047,0.043927044,3192.057,0.2768394,1.9504665,3883.9575,1.5123165
9856,Graine,56.864655,19.526632,18.263397,53.240494,30.706202,8971.436,5.641142,4815.5645,3.618594,1659.0846,3.8543193,1.7076392,0.12941727,4785.9834,0.2696785,0.8768762,3902.4258,2.0078423
9857,Graine,67.03736,20.318687,18.821548,41.45509,24.355543,7002.774,10.202685,4917.336,2.9956477,1438.3387,5.6826262,1.6202979,0.05974487,4961.829,0.26720068,0.6105477,3929.3435,1.9746201
9858,Graine,24.494326,18.77629,27.800367,37.215088,23.224613,7024.884,4.2610927,4913.989,2.844607,1396.7677,6.5337505,1.7253481,0.09259059,4563.485,0.2819666,2.9364884,3424.464,2.6109302
9859,Graine,179.34044,19.526218,19.114222,45.645557,19.31225,7017.2954,12.825815,5211.5996,2.6866083,1317.9166,5.701667,1.8241884,0.08702608,4402.464,0.34536865,0.51269156,3244.2246,1.7597677
9860,Graine,42.022472,18.369104,19.590723,60.40485,22.359165,8978.382,29.262829,5431.1436,3.1153376,1618.0306,4.8649735,1.7192091,0.034387615,4575.8384,0.30567977,1.1749239,3917.282,3.7540894
9861,Graine,26.133572,19.958439,19.519197,37.612858,22.93513,6721.222,8.765659,4974.5806,2.7503872,1387.7577,5.7483315,1.6885272,0.08704757,4309.237,0.28219026,1.5164835,3827.3916,1.8980381
9862,Graine,43.139515,21.074465,21.96833,39.04596,23.88797,6133.6147,22.833344,5268.6577,2.7474957,1393.7634,6.5259223,1.4549159,0.061764397,4718.061,0.313408,0.9802536,3476.1726,1.7467258
9864,Graine,32.25296,19.36674,21.027082,40.253555,23.723728,7065.8877,23.375938,5377.145,2.8421612,1427.3943,5.789003,1.5035933,0.11250541,4488.377,0.2679975,0.9896914,3512.3442,1.9816186
9866,Graine,31.083555,20.00515,29.736294,39.127914,21.44129,6863.099,12.378506,5250.1714,2.4598825,1339.1234,6.011821,1.9030844,0.04698829,4386.709,0.26977825,1.502215,3895.3552,2.51139
9867,Graine,44.201027,19.641827,21.448288,40.9264,20.5772,7800.8774,7.3175216,5261.3745,2.6287172,1339.2065,5.944984,1.528018,0.110447764,4510.2256,0.28551757,1.612939,4091.5684,2.0641496
9868,Graine,29.276667,20.118547,20.261602,45.56402,20.943584,7284.802,25.655668,5106.7427,2.5985112,1403.1957,5.069328,1.822639,0.08971254,4292.316,0.23312882,0.9719158,4467.5,2.304116
9869,Graine,60.687954,19.493906,19.477594,48.987103,21.423965,8081.6523,31.64076,4922.7183,3.6764398,1141.4227,3.774093,1.6412386,0.041101236,3795.76,0.28088576,1.2450135,4132.52,1.7873003
9870,Graine,103.99436,18.166643,21.608854,54.468548,18.177675,8795.277,4.7302256,5544.593,3.1149395,1419.1202,3.935073,1.8865122,0.023825286,3857.121,0.28900528,0.78670406,2971.2332,2.4941456
9871,Graine,35.421223,19.85705,18.106977,40.983696,15.307026,7037.2617,13.164302,5792.4077,2.5863032,1549.7688,8.342765,1.60701,0.012809147,5176.8184,0.33402234,3.0417292,3700.1172,1.7736915
9873,Graine,30.44925,19.346107,22.889652,41.326553,24.689968,6696.122,23.598242,5132.917,2.7315822,1356.812,5.1480675,1.5946844,0.2039634,4054.0972,0.293735,1.0289236,4253.1045,1.6465377
9874,Graine,36.972645,19.743261,22.419956,39.523106,27.890366,5953.8833,25.547264,5265.9155,2.6882021,1263.2859,6.67311,1.3935658,0.1570163,4694.149,0.30129167,1.1314784,3762.1306,2.0899322
9875,Graine,50.713345,19.394836,18.64546,38.422516,23.086853,6388.062,19.772133,5192.1353,2.8853602,1101.424,5.976143,1.5523556,0.06061045,4608.7305,0.2890632,1.5331008,4234.507,2.6245377
9876,Graine,64.23837,19.488361,20.085527,39.79107,26.092337,6506.997,5.9767694,5212.165,2.7498133,1326.7472,6.0121512,1.6458046,0.09386592,4284.8936,0.3223492,1.6539543,3863.2402,1.9795071
9877,Graine,42.503273,19.993446,28.578287,39.28328,21.334631,7885.366,2.3421109,5645.202,2.7011945,1604.8336,4.657737,1.5450159,0.0729626,4471.4927,0.21967709,2.06829,3512.3616,1.801447
9878,Graine,28.536322,19.46249,20.207884,43.551098,16.370562,6844.8843,7.2833934,4496.181,3.0073504,1482.6725,5.5192327,1.7684548,0.06651211,3921.5286,0.28501895,0.748917,3648.2456,2.5678124
9879,Graine,50.014263,19.729105,21.600666,52.434616,20.156563,7799.041,25.573217,5454.2983,2.668297,1513.5978,4.4794664,1.6344483,0.11659017,4050.2908,0.29120922,0.76792043,4251.791,2.290627
9880,Graine,31.228693,19.72843,20.262367,47.015553,24.588745,7667.7314,8.101615,5279.367,2.9384594,1384.9846,4.3234076,1.659063,0.07590708,3882.1672,0.28162515,1.4231447,3245.462,2.6370711
9881,Graine,45.699444,20.977966,21.253162,43.03678,23.170721,7029.1147,14.955395,5070.246,3.0296664,1332.7094,5.5033803,1.5024226,0.14705193,3998.0305,0.3123301,1.3885192,4060.0552,1.7818177
9882,Graine,23.02008,20.588339,21.402868,48.781868,25.707897,7064.249,11.156205,5208.0107,2.8268409,1383.2866,6.097879,1.628251,0.08269126,4468.5376,0.27316862,1.1668268,3453.501,2.4852135
9883,Graine,53.651924,20.042528,21.461166,37.393562,26.90548,5978.805,24.98062,4838.746,3.0007405,1442.2999,6.0239167,1.462671,0.10306364,4272.505,0.2955161,1.47142,3762.0337,2.1823535
9885,Graine,29.92127,19.292065,20.091423,37.346756,22.19939,6737.8086,3.5986185,5190.5376,2.6785345,1502.7865,4.9211545,1.7007182,0.039477695,4909.7065,0.28416264,1.2610115,3170.6726,1.6700426
9886,Graine,47.628296,19.495403,23.566101,47.078693,21.480656,7316.5054,13.016937,5125.227,3.0175605,1418.4683,4.3456435,1.6216795,0.105294235,3804.4075,0.28056687,1.0541999,3864.335,1.4687462
9887,Graine,42.989502,19.41262,21.580448,41.716755,21.77366,7467.685,14.026471,5287.2847,2.7407072,1373.9237,5.316171,1.6598427,0.05103464,4501.5303,0.2603921,4.1035757,3585.1145,1.9408768
9888,Graine,61.335182,20.437126,23.56935,43.87407,17.526257,7493.8164,14.32767,4971.0415,2.9977608,1386.8514,5.3424354,2.9610212,0.08020583,4637.1646,0.2815894,0.4560483,3783.7754,3.7887619
9890,Graine,37.460087,19.7396,20.236162,37.908436,24.658197,6409.4497,13.476245,5241.5513,3.0214984,1376.4679,5.208528,1.7138621,0.18732828,4588.3657,0.2826086,1.5346665,3569.5864,2.2771723
9891,Graine,45.7175,21.49921,20.981346,44.108315,19.417881,7437.447,24.748833,5425.6855,2.6258948,1365.1504,6.0219016,1.4965926,0.12571803,4989.0723,0.27543578,0.50579554,3764.2617,2.3030775
9892,Graine,82.37385,19.665266,25.960217,40.30349,24.691692,6365.373,14.907758,4962.5127,3.0629344,1511.1582,6.1643505,1.6049376,0.1046476,4777.272,0.29025704,1.4652649,3803.1443,1.5577304
9894,Graine,30.815985,20.171694,18.987568,46.10312,14.402084,7139.0635,10.945419,5654.012,3.0940838,1559.5182,5.0799227,1.7997944,0.14939414,4577.765,0.25518322,0.84717554,2944.7266,2.9437416
9895,Graine,38.07106,18.508698,20.102406,41.31367,20.482378,7319.443,21.910936,5055.78,2.7667527,1317.7621,5.016125,1.6861571,0.15952437,4175.189,0.19757713,0.8576654,3565.723,2.192467
9897,Graine,48.19861,18.322111,19.926039,53.80674,19.394148,8393.409,34.296787,5239.7803,2.9071476,1404.07,5.274415,1.5751057,0.14549902,4274.5977,0.27967632,1.2747998,3402.839,2.132395
9898,Graine,128.89325,19.745018,20.531912,40.604908,31.385645,5791.432,1.1742378,5203.106,2.2397773,1363.663,5.2235684,2.4882991,0.07411004,4284.823,0.25969192,1.1021287,3515.5437,4.7907968
9899,Graine,40.53013,19.282192,20.364544,41.32405,23.505274,6501.1255,6.6812124,5393.4,2.642587,1448.2465,5.632351,1.8049667,0.09177534,4250.221,0.2681737,0.5785081,4226.616,2.0574098
9900,Graine,62.745705,19.561314,23.738644,36.619564,29.139885,5687.163,29.660982,4838.719,3.0351975,1351.8943,6.101791,1.5118444,0.21345349,4415.6646,0.32500482,1.7328339,4283.5474,1.8150135
9901,Graine,69.363846,16.32675,18.950298,40.809566,13.493673,5998.298,9.001141,4526.5996,2.8694148,1170.051,7.0955443,2.003966,0.016345793,4601.311,0.283417,1.2692882,3483.469,3.502956
9902,Graine,71.5917,18.498222,16.430422,49.83386,15.337484,8094.531,10.699114,5130.7944,3.0354462,1515.2776,4.1174126,2.4867034,0.02228265,4467.748,0.25575358,0.9172099,4294.6772,3.0949206
9903,Graine,53.827003,18.68646,19.527887,42.050625,18.62104,7012.714,5.507327,5077.7334,3.2093706,1377.5386,3.2929657,1.7749023,0.01779558,4005.166,0.24955505,1.2833806,3544.9954,2.4928832
9904,Graine,181.66563,18.750963,20.55228,44.138065,33.78521,7007.39,4.5302973,5006.5117,2.9975982,1435.52,5.413658,1.9622309,0.000838297,4254.879,0.30483,0.88926345,3240.6484,3.1997194
9905,Graine,89.77033,15.780685,33.84984,53.471992,24.060543,6826.8174,3.3705149,4901.972,2.176448,1317.4397,4.5963492,2.1194224,0.052733112,5415.032,0.30139384,1.3334632,3833.1091,2.8320265
9906,Graine,36.954945,19.561699,21.030312,49.868515,20.049282,7040.1045,20.79393,5004.928,2.4705684,1340.4857,4.140484,1.616302,0.05504888,4019.1785,0.6111118,0.6930894,4428.1445,3.1308153
9908,Graine,38.513477,19.549707,20.528654,46.751205,21.281906,7719.7905,23.082241,5328.487,2.850475,1386.8109,4.8735957,1.5738717,0.11489706,3582.265,0.28068227,1.0856266,4131.3267,1.8046641
9909,Graine,27.54435,20.047895,20.48802,39.249966,27.508627,6363.5283,8.494617,5122.4604,2.5795588,1329.3645,7.6240344,1.5457838,0.09623553,4927.546,0.2845109,1.2833527,3471.426,1.7345735
9910,Graine,140.6536,19.703861,24.464062,35.02348,23.369106,6949.4062,18.988733,5261.3213,3.0122383,1320.0145,6.0367007,1.7963339,0.07902075,4226.302,0.26228186,1.2710198,4090.751,2.0423675
9911,Graine,41.68701,18.664621,21.278616,43.022717,31.528006,7221.6045,9.293141,5610.83,3.1092148,1396.9669,5.9252095,1.6055028,0.117467634,4244.901,0.28151616,3.0628111,3602.743,1.895568
9914,Graine,42.290737,19.161701,19.679134,43.646297,25.153734,6665.6694,19.763838,5149.1704,2.5695732,1364.1708,6.223914,1.5654756,0.11671397,4169.993,0.27734903,1.398971,4102.651,2.1019077
9915,Graine,51.431084,19.149364,20.980284,50.745182,21.16468,6420.68,1.935952,5206.4243,2.7839336,1409.7157,5.5833035,2.0528116,0.033123594,4151.737,0.24308078,1.1175727,3636.0396,2.9991517
9917,Graine,24.981005,19.529673,20.674274,44.665234,21.086357,6593.8604,20.617798,5227.8394,2.7639198,1375.3282,5.5872664,1.4674965,0.04703835,4412.932,0.26486126,1.4484066,3949.511,0.9708025
9918,Graine,61.456467,19.643087,20.274187,40.76892,23.089937,6770.485,15.064711,5248.0054,2.778817,1419.6774,4.7394085,1.6625313,0.14247061,4036.3943,0.25413758,1.069555,4276.0547,2.176078
9920,Graine,30.689362,19.140562,20.962212,36.8619,25.669933,6193.5376,15.713731,5125.5903,2.7246418,1351.5205,7.163942,1.4805057,0.28617644,4422.564,0.27264187,1.8770503,3749.635,1.7577231
9921,Graine,22.813406,19.085999,23.6334,38.383827,33.58125,6553.305,13.273212,5236.4663,2.9485073,1306.0656,7.6475224,1.5054655,0.2712805,4523.3516,0.28843442,1.2180998,4622.9424,1.6110481
9924,Graine,52.926758,19.706099,21.166718,39.59166,26.742252,6389.9756,17.831104,5148.3057,2.8503335,1287.511,8.048113,1.9064095,0.15313862,4745.139,0.2920669,0.8771732,3749.098,2.4708927
9925,Graine,33.60073,19.582811,20.937046,45.932995,26.993698,7101.2524,16.498304,4903.688,2.545284,1434.3433,5.6252704,1.7935398,0.3386194,3982.3538,0.28642058,1.445854,4161.502,2.240851
9926,Graine,51.17444,20.857637,22.704279,37.97068,26.422405,6557.3447,13.676128,5233.77,2.8608305,1369.4218,6.5819283,1.4769173,0.15704785,4361.3535,0.28959247,1.2353854,3966.5332,1.6058265
9927,Graine,28.794336,18.766325,23.690022,40.425014,25.790545,7442.5127,9.785121,5262.5977,2.8242214,1448.3859,5.651851,1.5935888,0.34539524,4328.9014,0.25218058,1.2009795,3632.7234,1.1952429
9928,Graine,33.81289,19.139736,22.396378,45.32993,20.336617,7000.2637,24.645178,5382.8765,2.873564,1412.5713,6.2220445,1.4577259,0.1030863,4490.2188,0.27719215,1.5759797,4198.664,1.1429596
9929,Graine,35.628487,18.841457,21.55678,42.178074,20.644709,6791.4736,15.13199,5063.748,2.592668,1431.7368,5.3400655,1.7339317,0.094899185,4067.0925,0.27069062,1.1727965,3605.9211,2.6623127
9930,Graine,32.083565,19.162958,21.268845,42.06921,23.97563,7100.871,14.090173,5195.2686,2.9693944,1393.5057,6.0919156,1.5001428,0.112465575,4029.8616,0.3001707,1.1081768,3767.6125,1.3190197
9932,Graine,77.703354,20.761808,23.597393,50.918617,21.285145,7378.7344,17.148973,5259.5654,2.9586084,1425.0073,5.3398857,1.5645232,0.2629657,4014.8643,0.2841276,0.6533188,3150.1978,2.7859304
9933,Graine,33.255863,19.030645,22.315948,39.450626,32.48465,6429.4897,5.2924957,5098.579,2.6195874,1465.3037,8.13348,1.6797824,0.2510767,4379.1846,0.29109877,1.1476185,3290.936,3.388046
9935,Graine,48.38453,18.829805,19.63882,42.692894,25.68205,6691.0957,15.349442,5258.999,2.585335,1309.1478,6.256597,1.6514553,0.14385162,4364.488,0.2843182,0.98913866,3516.9663,3.0187721
9937,Graine,60.92212,19.738272,29.157148,43.064133,22.740448,7494.531,20.753351,5198.5723,2.8192644,1338.5992,6.004559,1.7500067,0.08103517,3899.4312,0.30752432,1.2602636,4198.2407,2.2046163
